# Minecraft launcher log started at 2026-02-22 18:36:30
# Profile: Family SMP 


[18:36:32] [main] [cpw.mods.modlauncher.Launcher/INFO]: ModLauncher running: args [--username, hi_im_k3v, --version, 1.21.1, --gameDir, C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP, --assetsDir, C:\Users\Alexander\AppData\Roaming\ModrinthApp\meta\assets, --assetIndex, 17, --uuid, 5e36ad843c4f4009b0bcb2386f1f3476, --accessToken, ❄❄❄❄❄❄❄❄, --clientId, c4502edb-87c6-40cb-b595-64a280cf8906, --xuid, 0, --userType, msa, --versionType, release, --width, 854, --height, 480, --fml.neoForgeVersion, 21.1.219, --fml.fmlVersion, 4.0.42, --fml.mcVersion, 1.21.1, --fml.neoFormVersion, 20240808.144430, --launchTarget, forgeclient]
[18:36:32] [main] [cpw.mods.modlauncher.Launcher/INFO]: JVM identified as Eclipse Adoptium OpenJDK 64-Bit Server VM 21.0.6+7-LTS
[18:36:32] [main] [cpw.mods.modlauncher.Launcher/INFO]: ModLauncher 11.0.5+main.901c6ea8 starting: java version 21.0.6 by Eclipse Adoptium; OS Windows 11 arch amd64 version 10.0
[18:36:32] [main] [net.neoforged.fml.loading.ImmediateWindowHandler/INFO]: Loading ImmediateWindowProvider fmlearlywindow
[18:36:33] [main] [EARLYDISPLAY/INFO]: Trying GL version 4.6
[18:36:33] [main] [EARLYDISPLAY/INFO]: Requested GL version 4.6 got version 4.6
[18:36:33] [main] [mixin/INFO]: SpongePowered MIXIN Subsystem Version=0.8.7 Source=union:/C:/Users/Alexander/AppData/Roaming/ModrinthApp/meta/libraries/net/fabricmc/sponge-mixin/0.15.2+mixin.0.8.7/sponge-mixin-0.15.2+mixin.0.8.7.jar%23166!/ Service=ModLauncher Env=CLIENT
[18:36:33] [pool-2-thread-1] [EARLYDISPLAY/INFO]: GL info: NVIDIA GeForce RTX 4070/PCIe/SSE2 GL version 4.6.0 NVIDIA 591.86, NVIDIA Corporation
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "BetterThirdPerson-neoforge-1.9.0.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "blueprint-1.21.1-8.0.8.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "bookshelf-neoforge-1.21.1-21.1.81.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "botanypots-neoforge-1.21.1-21.1.41.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "BrewinAndChewin-neoforge-4.4.2+1.21.1.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "BridgingMod-2.6.2+1.21.1.neoforge-release.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "chefsdelight-1.0.5-neoforge-1.21.1.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "chipped-neoforge-1.21.1-4.0.2.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "ChippedExpress-universal-21x.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "Chunky-NeoForge-1.4.23.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "citadel-1.21.1-2.7.5.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "clienttweaks-neoforge-1.21.1-21.1.10.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "cloth-config-15.0.140-neoforge.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "Clumps-neoforge-1.21.1-19.0.0.1.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "cmparallelpipes-neoforge-2.0.2.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "collective-1.21.1-8.13.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "colorwheel-neoforge-1.2.1+mc1.21.1.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "colorwheel_patcher-neoforge-1.0.4+mc1.21.1.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "comforts-neoforge-9.0.5+1.21.1.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "compatdelight-1.0.1.1.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "Controlling-neoforge-1.21.1-19.0.5.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "copycats-3.0.4+mc.1.21.1-neoforge.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "corpse-neoforge-1.21.1-1.1.13.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "corpsecurioscompat-1.21.1-NeoForge-3.1.3.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "Create Encased-1.21.1-1.8-ht2.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "create-1.21.1-6.0.9.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "create-central-kitchen-2.2.6.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "create-dragons-plus-1.8.7.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "create-dyn-light-forge-1.21.1-2.0.1.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "create-enchantment-industry-2.3.0.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "create-new-age-1.1.7c+neoforge-mc1.21.1.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "create-stuff-additions1.21.1_v2.1.0e.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "create_bb-1.0.7-1.21.1-Neoforge.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "create_compat_core-1.0.0-neoforge-1.21.1.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "create_compatible_storage-2.9.0-neoforge.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "create_connected-1.1.13-mc1.21.1.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "create_copper_and_zinc-2.0.0-neoforge-1.21.1.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "create_enhanced_schematicannon-1.0.3.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "create_jetpack-forge-5.1.2.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "create_mf-0.9.69-neoforge-1.21.1.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "create_oxidized-0.1.3.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "create_pattern_schematics-2.0.10.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "create_power_loader-2.0.3-mc1.21.1.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "create_sophback_compat-1.0.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "create_things_and_misc-4.0-neoforge-1.21.1.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "create_train_parts-0.3.6-1.21.1-6.0.9-216.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "createaddition-1.5.10.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "createdeco-2.1.2-1.21.1-neo.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "createdieselgenerators-1.21.1-1.3.8.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "CreateFastSchematicCannon-1.4-neoforge-1.21.1.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "createfood-neoforge-1.21.1-2.1.0.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "creategoggles-1.21.1-6.1.1-[NEOFORGE].jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "createliquidfuel-2.1.1-1.21.1.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "createoreexcavation-1.21-1.6.8.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "createrailwaysnavigator-neoforge-1.21.1-beta-0.8.5.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "createschematicchecker-0.21.14-6.0-neoforge-1.21.1.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "createthreadedtrains-neoforge-1.21.1-1.0.0.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "CreativeCore_NEOFORGE_v2.13.31_mc1.21.1.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "cristellib-neoforge-1.21.1-3.0.3.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "curios-neoforge-9.5.1+1.21.1.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
[18:36:34] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "cwb-neoforge-3.0.0+mc1.21.jar" [locator: {mods folder locator at C:\Users\Alexander\AppData\Roaming\ModrinthApp\profiles\Family SMP\mods}, reader: mod manifest]
